,date,T2M,RH2M,PRECTOTCORR,WS2M,ALLSKY_SFC_SW_DWN,year,plant_name
1914,20240328,30.29,70.64,4.96,2.52,6.8777,2024,Kayamkulam Floating Solar Plant
1915,20240329,29.74,75.25,1.93,2.31,6.4891,2024,Kayamkulam Floating Solar Plant
1916,20240330,29.85,73.05,3.61,2.47,6.7836,2024,Kayamkulam Floating Solar Plant
1917,20240331,29.61,74.32,3.53,2.37,7.199,2024,Kayamkulam Floating Solar Plant
1918,20240401,29.66,75.47,2.39,2.53,6.9362,2024,Kayamkulam Floating Solar Plant
1919,20240402,29.61,78.28,4.86,2.76,6.8004,2024,Kayamkulam Floating Solar Plant
1920,20240403,29.53,78.4,3.74,2.08,6.1488,2024,Kayamkulam Floating Solar Plant
1921,20240404,29.61,77.9,3.71,2.19,6.8726,2024,Kayamkulam Floating Solar Plant
1922,20240405,29.88,79.12,4.46,2.98,6.853,2024,Kayamkulam Floating Solar Plant
1923,20240406,30.53,75.6,1.45,2.7,7.0954,2024,Kayamkulam Floating Solar Plant
1924,20240407,30.49,75.04,1.21,3.43,6.9936,2024,Kayamkulam Floating Solar Plant
1925,20240408,30.71,74.36,5.68,2.61,6.9161,2024,Kayamkulam Floating Solar Plant
1926,20240409,30.88,71.54,4.6,2.57,6.8182,2024,Kayamkulam Floating Solar Plant
1927,20240410,30.97,69.47,4.08,2.72,6.9002,2024,Kayamkulam Floating Solar Plant
1928,20240411,30.91,70.84,2.5,2.86,6.3502,2024,Kayamkulam Floating Solar Plant
1929,20240412,30.21,73.63,9.14,2.35,5.3849,2024,Kayamkulam Floating Solar Plant
1930,20240413,29.56,77.16,8.63,2.76,6.1548,2024,Kayamkulam Floating Solar Plant
1931,20240414,30.94,69.82,1.62,2.32,6.4308,2024,Kayamkulam Floating Solar Plant
1932,20240415,31.68,65.68,0.56,2.82,6.9797,2024,Kayamkulam Floating Solar Plant
1933,20240416,30.97,72.48,0.83,3.25,5.6837,2024,Kayamkulam Floating Solar Plant
1934,20240417,29.89,79.4,0.66,3.03,6.3689,2024,Kayamkulam Floating Solar Plant
1935,20240418,29.95,81.26,0.5,3.5,5.9573,2024,Kayamkulam Floating Solar Plant
1936,20240419,30.32,79.48,0.84,4.19,5.6978,2024,Kayamkulam Floating Solar Plant
1937,20240420,30.6,76.74,0.45,4.33,5.9438,2024,Kayamkulam Floating Solar Plant
1938,20240421,31.02,75.72,3.1,3.61,6.1332,2024,Kayamkulam Floating Solar Plant
1939,20240422,29.96,79.61,6.72,3.54,6.3746,2024,Kayamkulam Floating Solar Plant
1940,20240423,30.61,73.47,4.47,2.29,6.6878,2024,Kayamkulam Floating Solar Plant
1941,20240424,30.25,77.61,7.26,2.52,6.0886,2024,Kayamkulam Floating Solar Plant
1942,20240425,30.43,76.43,1.56,2.51,6.7349,2024,Kayamkulam Floating Solar Plant
1943,20240426,30.64,73.63,1.27,2.42,6.8736,2024,Kayamkulam Floating Solar Plant
1944,20240427,30.35,77.36,2.36,3.03,6.559,2024,Kayamkulam Floating Solar Plant
1945,20240428,30.7,76.34,1.21,2.88,6.8806,2024,Kayamkulam Floating Solar Plant
1946,20240429,30.8,75.18,0.69,2.62,6.6926,2024,Kayamkulam Floating Solar Plant
1947,20240430,30.14,80.0,4.03,3.04,5.7641,2024,Kayamkulam Floating Solar Plant
1948,20240501,30.54,80.2,1.41,3.68,6.0713,2024,Kayamkulam Floating Solar Plant
1949,20240502,31.4,77.19,0.06,3.6,6.2582,2024,Kayamkulam Floating Solar Plant
1950,20240503,31.16,78.76,0.1,3.6,5.8061,2024,Kayamkulam Floating Solar Plant
1951,20240504,30.88,74.14,0.13,4.45,6.1702,2024,Kayamkulam Floating Solar Plant
1952,20240505,30.71,75.92,0.11,4.31,5.7874,2024,Kayamkulam Floating Solar Plant
1953,20240506,30.79,75.62,0.32,4.07,6.2842,2024,Kayamkulam Floating Solar Plant
1954,20240507,30.81,74.55,0.24,4.16,6.8112,2024,Kayamkulam Floating Solar Plant
1955,20240508,30.89,75.31,10.83,3.22,6.2083,2024,Kayamkulam Floating Solar Plant
1956,20240509,29.77,79.97,9.76,3.34,5.4362,2024,Kayamkulam Floating Solar Plant
1957,20240510,29.04,79.92,6.86,2.27,5.4149,2024,Kayamkulam Floating Solar Plant
1958,20240511,29.99,74.52,3.47,1.68,6.0019,2024,Kayamkulam Floating Solar Plant
1959,20240512,30.29,73.5,5.31,1.72,4.7911,2024,Kayamkulam Floating Solar Plant
1960,20240513,29.46,81.24,11.77,1.62,4.4902,2024,Kayamkulam Floating Solar Plant
1961,20240514,29.6,68.86,5.27,1.93,4.2667,2024,Kayamkulam Floating Solar Plant
1962,20240515,28.34,80.28,12.26,1.86,5.6808,2024,Kayamkulam Floating Solar Plant
1963,20240516,29.39,73.0,9.18,1.87,3.8861,2024,Kayamkulam Floating Solar Plant
1964,20240517,29.36,74.96,8.79,1.07,4.2187,2024,Kayamkulam Floating Solar Plant
1965,20240518,29.07,83.97,22.21,4.12,4.5922,2024,Kayamkulam Floating Solar Plant
1966,20240519,28.86,83.1,25.19,5.23,4.0961,2024,Kayamkulam Floating Solar Plant
1967,20240520,29.07,81.89,88.37,7.63,2.3078,2024,Kayamkulam Floating Solar Plant
1968,20240521,29.13,84.87,26.78,6.95,4.2055,2024,Kayamkulam Floating Solar Plant
1969,20240522,29.23,85.06,53.71,7.54,2.2368,2024,Kayamkulam Floating Solar Plant
1970,20240523,29.15,83.84,17.98,7.86,1.7419,2024,Kayamkulam Floating Solar Plant
1971,20240524,29.41,81.99,15.97,6.73,2.5553,2024,Kayamkulam Floating Solar Plant
1972,20240525,29.27,82.09,19.29,6.75,2.6671,2024,Kayamkulam Floating Solar Plant
1973,20240526,29.4,81.31,12.94,5.86,2.7713,2024,Kayamkulam Floating Solar Plant
1974,20240527,29.15,83.84,10.52,6.2,3.3523,2024,Kayamkulam Floating Solar Plant
1975,20240528,28.53,84.7,55.75,6.54,1.6022,2024,Kayamkulam Floating Solar Plant
1976,20240529,28.59,85.0,30.93,6.03,2.1362,2024,Kayamkulam Floating Solar Plant
1977,20240530,28.41,85.48,25.21,6.31,2.749,2024,Kayamkulam Floating Solar Plant
1978,20240531,28.94,85.28,10.01,5.97,3.7735,2024,Kayamkulam Floating Solar Plant
1979,20240601,28.94,88.34,10.22,5.37,3.2611,2024,Kayamkulam Floating Solar Plant
1980,20240602,27.54,86.48,5.6,4.9,4.9044,2024,Kayamkulam Floating Solar Plant
1981,20240603,27.93,86.95,4.39,4.21,3.606,2024,Kayamkulam Floating Solar Plant
1982,20240604,28.7,83.04,4.64,3.13,4.8089,2024,Kayamkulam Floating Solar Plant
1983,20240605,28.5,88.27,11.44,4.22,4.7568,2024,Kayamkulam Floating Solar Plant
1984,20240606,28.45,87.59,15.38,3.35,4.2353,2024,Kayamkulam Floating Solar Plant
1985,20240607,28.5,81.24,4.61,2.98,3.6538,2024,Kayamkulam Floating Solar Plant
1986,20240608,28.53,87.68,33.86,4.36,3.6401,2024,Kayamkulam Floating Solar Plant
1987,20240609,28.86,86.01,9.43,4.93,4.7028,2024,Kayamkulam Floating Solar Plant
1988,20240610,29.05,84.59,2.56,4.99,5.8123,2024,Kayamkulam Floating Solar Plant
1989,20240611,29.38,78.09,3.18,5.22,5.6858,2024,Kayamkulam Floating Solar Plant
1990,20240612,29.06,80.97,5.56,4.67,3.0682,2024,Kayamkulam Floating Solar Plant
1991,20240613,28.66,83.2,5.55,3.39,5.4084,2024,Kayamkulam Floating Solar Plant
1992,20240614,28.8,82.69,1.99,3.93,5.4986,2024,Kayamkulam Floating Solar Plant
1993,20240615,29.16,79.92,4.3,4.14,6.2551,2024,Kayamkulam Floating Solar Plant
1994,20240616,28.87,83.56,7.58,3.68,5.4766,2024,Kayamkulam Floating Solar Plant
1995,20240617,28.82,82.83,6.01,3.62,6.3408,2024,Kayamkulam Floating Solar Plant
1996,20240618,29.08,80.92,10.44,3.72,4.313,2024,Kayamkulam Floating Solar Plant
1997,20240619,28.51,84.24,9.1,3.5,2.5121,2024,Kayamkulam Floating Solar Plant
1998,20240620,28.51,83.69,12.76,4.55,3.1214,2024,Kayamkulam Floating Solar Plant
1999,20240621,28.57,81.98,10.3,5.4,4.014,2024,Kayamkulam Floating Solar Plant
2000,20240622,27.84,80.59,9.31,6.42,3.06,2024,Kayamkulam Floating Solar Plant
2001,20240623,28.1,79.8,8.32,7.55,3.3994,2024,Kayamkulam Floating Solar Plant
2002,20240624,28.29,79.89,12.03,7.28,2.7024,2024,Kayamkulam Floating Solar Plant
2003,20240625,28.16,81.87,7.87,6.03,1.8948,2024,Kayamkulam Floating Solar Plant
2004,20240626,27.57,83.44,31.66,5.66,2.292,2024,Kayamkulam Floating Solar Plant
2005,20240627,28.0,87.78,31.12,4.9,1.8161,2024,Kayamkulam Floating Solar Plant
2006,20240628,28.14,87.35,8.63,4.32,5.741,2024,Kayamkulam Floating Solar Plant
2007,20240629,28.2,85.53,12.28,3.91,5.285,2024,Kayamkulam Floating Solar Plant
2008,20240630,27.99,87.09,2.88,3.23,3.887,2024,Kayamkulam Floating Solar Plant
2009,20240701,27.96,80.43,9.82,4.46,1.7827,2024,Kayamkulam Floating Solar Plant
2010,20240702,27.74,87.28,4.51,3.26,4.223,2024,Kayamkulam Floating Solar Plant
2011,20240703,28.05,88.67,3.64,4.09,5.7614,2024,Kayamkulam Floating Solar Plant
2012,20240704,28.17,83.49,4.32,3.68,5.5829,2024,Kayamkulam Floating Solar Plant
2013,20240705,28.08,84.07,10.17,4.2,2.8063,2024,Kayamkulam Floating Solar Plant
2014,20240706,27.65,82.05,9.43,3.47,4.5509,2024,Kayamkulam Floating Solar Plant
2015,20240707,28.01,83.71,8.32,4.2,5.6028,2024,Kayamkulam Floating Solar Plant
2016,20240708,27.39,85.22,10.07,5.24,3.7495,2024,Kayamkulam Floating Solar Plant
2017,20240709,27.26,85.7,7.0,2.89,3.2203,2024,Kayamkulam Floating Solar Plant
2018,20240710,27.37,88.31,15.22,4.16,5.7725,2024,Kayamkulam Floating Solar Plant
2019,20240711,27.54,84.75,5.11,4.63,5.3818,2024,Kayamkulam Floating Solar Plant
2020,20240712,27.7,88.12,21.45,4.87,3.2683,2024,Kayamkulam Floating Solar Plant
2021,20240713,27.48,84.9,18.26,4.95,2.7737,2024,Kayamkulam Floating Solar Plant
2022,20240714,27.9,83.67,15.68,6.17,3.3653,2024,Kayamkulam Floating Solar Plant
2023,20240715,27.74,83.24,19.31,6.86,1.669,2024,Kayamkulam Floating Solar Plant
2024,20240716,27.64,86.79,13.5,5.72,2.232,2024,Kayamkulam Floating Solar Plant
2025,20240717,27.13,88.17,36.47,6.38,2.4823,2024,Kayamkulam Floating Solar Plant
2026,20240718,27.19,88.11,13.89,5.33,2.9724,2024,Kayamkulam Floating Solar Plant
2027,20240719,27.33,91.49,7.96,4.56,4.6327,2024,Kayamkulam Floating Solar Plant
2028,20240720,27.57,90.22,2.25,3.89,4.987,2024,Kayamkulam Floating Solar Plant
2029,20240721,27.48,90.67,2.71,3.29,5.3448,2024,Kayamkulam Floating Solar Plant
2030,20240722,27.43,88.93,4.12,3.11,3.2302,2024,Kayamkulam Floating Solar Plant
2031,20240723,27.52,86.39,1.68,3.66,5.2814,2024,Kayamkulam Floating Solar Plant
2032,20240724,27.64,87.19,3.55,4.02,5.8414,2024,Kayamkulam Floating Solar Plant
2033,20240725,27.82,86.62,11.18,4.84,3.4042,2024,Kayamkulam Floating Solar Plant
2034,20240726,27.91,86.21,8.86,6.13,4.9169,2024,Kayamkulam Floating Solar Plant
2035,20240727,27.7,86.81,21.31,5.78,5.0215,2024,Kayamkulam Floating Solar Plant
2036,20240728,27.81,90.35,13.98,4.57,3.7994,2024,Kayamkulam Floating Solar Plant
2037,20240729,27.88,89.81,30.76,5.02,2.4266,2024,Kayamkulam Floating Solar Plant
2038,20240730,27.69,86.03,13.47,4.49,1.6536,2024,Kayamkulam Floating Solar Plant
2039,20240731,27.13,88.68,3.69,4.14,3.1889,2024,Kayamkulam Floating Solar Plant
2040,20240801,27.17,89.68,10.11,3.22,4.6188,2024,Kayamkulam Floating Solar Plant
2041,20240802,27.11,86.08,6.42,3.97,4.1688,2024,Kayamkulam Floating Solar Plant
2042,20240803,27.1,85.83,5.21,4.08,4.2511,2024,Kayamkulam Floating Solar Plant
2043,20240804,27.11,86.36,3.65,5.12,5.7665,2024,Kayamkulam Floating Solar Plant
2044,20240805,26.87,87.53,2.85,4.08,5.3208,2024,Kayamkulam Floating Solar Plant
2045,20240806,26.88,85.43,1.82,5.54,4.7357,2024,Kayamkulam Floating Solar Plant
2046,20240807,26.8,84.61,2.11,5.32,4.6334,2024,Kayamkulam Floating Solar Plant
2047,20240808,26.48,86.31,1.88,4.81,4.3075,2024,Kayamkulam Floating Solar Plant
2048,20240809,26.65,84.92,0.61,3.91,6.2297,2024,Kayamkulam Floating Solar Plant
2049,20240810,26.8,88.92,4.2,4.03,4.8127,2024,Kayamkulam Floating Solar Plant
2050,20240811,27.08,90.03,18.21,5.36,5.1914,2024,Kayamkulam Floating Solar Plant
2051,20240812,27.0,91.07,8.76,6.03,6.0552,2024,Kayamkulam Floating Solar Plant
2052,20240813,27.16,91.49,50.18,4.67,5.0719,2024,Kayamkulam Floating Solar Plant
2053,20240814,26.64,90.01,25.73,4.63,3.1529,2024,Kayamkulam Floating Solar Plant
2054,20240815,26.84,91.75,2.82,3.45,4.4568,2024,Kayamkulam Floating Solar Plant
2055,20240816,26.72,93.1,4.68,5.04,4.3426,2024,Kayamkulam Floating Solar Plant
2056,20240817,26.64,91.98,11.52,5.3,3.9456,2024,Kayamkulam Floating Solar Plant
2057,20240818,26.95,91.42,21.75,4.65,5.7696,2024,Kayamkulam Floating Solar Plant
2058,20240819,27.34,89.36,6.63,4.06,3.3521,2024,Kayamkulam Floating Solar Plant
2059,20240820,27.14,90.22,11.97,2.63,4.7573,2024,Kayamkulam Floating Solar Plant
2060,20240821,27.07,84.44,28.29,6.51,4.8672,2024,Kayamkulam Floating Solar Plant
2061,20240822,27.01,87.5,3.15,3.35,4.2449,2024,Kayamkulam Floating Solar Plant
2062,20240823,27.24,85.73,1.11,2.69,5.9285,2024,Kayamkulam Floating Solar Plant
2063,20240824,27.34,87.2,3.36,3.93,5.0052,2024,Kayamkulam Floating Solar Plant
2064,20240825,27.87,80.95,1.89,4.31,6.1646,2024,Kayamkulam Floating Solar Plant
2065,20240826,27.81,83.8,1.92,4.87,6.2316,2024,Kayamkulam Floating Solar Plant
2066,20240827,28.2,81.59,1.56,4.14,5.6386,2024,Kayamkulam Floating Solar Plant
2067,20240828,27.94,83.31,2.32,4.1,4.7304,2024,Kayamkulam Floating Solar Plant
2068,20240829,27.95,85.03,11.99,4.6,4.5324,2024,Kayamkulam Floating Solar Plant
2069,20240830,27.51,86.26,23.16,4.96,1.9327,2024,Kayamkulam Floating Solar Plant
2070,20240831,27.41,86.98,26.09,5.32,4.547,2024,Kayamkulam Floating Solar Plant
2071,20240901,27.27,87.42,29.4,5.75,2.3297,2024,Kayamkulam Floating Solar Plant
2072,20240902,27.52,86.39,11.35,5.31,4.7734,2024,Kayamkulam Floating Solar Plant
2073,20240903,27.66,88.52,11.28,4.96,4.3126,2024,Kayamkulam Floating Solar Plant
2074,20240904,27.78,87.21,12.55,5.22,5.4989,2024,Kayamkulam Floating Solar Plant
2075,20240905,27.88,85.04,2.52,5.36,6.1169,2024,Kayamkulam Floating Solar Plant
2076,20240906,27.92,84.48,1.86,5.36,5.1516,2024,Kayamkulam Floating Solar Plant
2077,20240907,27.92,84.56,2.44,4.88,5.2766,2024,Kayamkulam Floating Solar Plant
2078,20240908,27.84,85.45,6.82,5.1,4.3104,2024,Kayamkulam Floating Solar Plant
2079,20240909,27.84,85.26,5.11,5.05,4.501,2024,Kayamkulam Floating Solar Plant
2080,20240910,27.92,87.53,5.58,5.18,5.9069,2024,Kayamkulam Floating Solar Plant
2081,20240911,27.59,88.37,17.99,4.96,4.8708,2024,Kayamkulam Floating Solar Plant
2082,20240912,27.55,80.89,2.78,3.87,6.2518,2024,Kayamkulam Floating Solar Plant
2083,20240913,28.0,86.64,0.81,3.84,6.2518,2024,Kayamkulam Floating Solar Plant
2084,20240914,27.94,85.58,1.82,4.38,4.9721,2024,Kayamkulam Floating Solar Plant
2085,20240915,27.75,87.15,1.23,4.79,6.2141,2024,Kayamkulam Floating Solar Plant
2086,20240916,27.62,89.27,0.76,5.15,6.6816,2024,Kayamkulam Floating Solar Plant
2087,20240917,28.22,83.97,0.5,5.77,6.3434,2024,Kayamkulam Floating Solar Plant
2088,20240918,28.24,82.39,0.87,5.21,6.7186,2024,Kayamkulam Floating Solar Plant
2089,20240919,28.04,83.24,1.79,4.53,6.3773,2024,Kayamkulam Floating Solar Plant
2090,20240920,27.85,82.95,0.27,4.28,6.0631,2024,Kayamkulam Floating Solar Plant
2091,20240921,28.07,82.38,0.17,4.69,6.4382,2024,Kayamkulam Floating Solar Plant
2092,20240922,27.8,85.11,2.28,5.44,5.2692,2024,Kayamkulam Floating Solar Plant
2093,20240923,28.04,84.5,3.3,6.02,3.6118,2024,Kayamkulam Floating Solar Plant
2094,20240924,28.08,84.32,0.9,5.36,5.4017,2024,Kayamkulam Floating Solar Plant
2095,20240925,28.23,83.55,2.68,5.15,5.0738,2024,Kayamkulam Floating Solar Plant
2096,20240926,28.41,82.45,1.17,5.05,5.0083,2024,Kayamkulam Floating Solar Plant
2097,20240927,27.86,85.12,2.3,4.29,5.8598,2024,Kayamkulam Floating Solar Plant
2098,20240928,27.9,81.67,7.57,4.33,5.5162,2024,Kayamkulam Floating Solar Plant
2099,20240929,28.2,84.57,19.28,2.46,5.8135,2024,Kayamkulam Floating Solar Plant
2100,20240930,28.27,82.86,9.54,1.39,5.1977,2024,Kayamkulam Floating Solar Plant
2101,20241001,27.82,85.97,4.85,1.74,6.2419,2024,Kayamkulam Floating Solar Plant
2102,20241002,27.97,87.08,7.11,3.75,5.5327,2024,Kayamkulam Floating Solar Plant
2103,20241003,28.4,82.76,5.0,3.47,5.4799,2024,Kayamkulam Floating Solar Plant
2104,20241004,28.34,82.6,4.94,2.87,5.3498,2024,Kayamkulam Floating Solar Plant
2105,20241005,28.19,81.02,3.94,2.33,4.8785,2024,Kayamkulam Floating Solar Plant
2106,20241006,27.75,82.28,11.26,2.4,3.9809,2024,Kayamkulam Floating Solar Plant
2107,20241007,27.15,86.06,31.15,4.56,4.7755,2024,Kayamkulam Floating Solar Plant
2108,20241008,27.78,84.39,5.73,3.91,5.2951,2024,Kayamkulam Floating Solar Plant
2109,20241009,27.9,86.58,14.32,4.71,4.4534,2024,Kayamkulam Floating Solar Plant
2110,20241010,28.17,80.72,12.63,4.85,4.1974,2024,Kayamkulam Floating Solar Plant
2111,20241011,27.6,82.33,22.3,3.63,3.9504,2024,Kayamkulam Floating Solar Plant
2112,20241012,27.25,79.71,15.3,3.22,4.8828,2024,Kayamkulam Floating Solar Plant
2113,20241013,27.2,81.25,10.51,2.56,4.1539,2024,Kayamkulam Floating Solar Plant
2114,20241014,27.27,79.8,5.33,1.95,3.3396,2024,Kayamkulam Floating Solar Plant
2115,20241015,27.31,81.6,3.75,2.33,4.1762,2024,Kayamkulam Floating Solar Plant
2116,20241016,27.59,84.46,6.07,3.84,3.4582,2024,Kayamkulam Floating Solar Plant
2117,20241017,27.94,84.19,3.44,3.47,5.7331,2024,Kayamkulam Floating Solar Plant
2118,20241018,28.25,82.92,3.24,3.71,5.9184,2024,Kayamkulam Floating Solar Plant
2119,20241019,28.03,82.33,5.43,2.84,5.317,2024,Kayamkulam Floating Solar Plant
2120,20241020,28.03,82.65,5.56,2.21,5.5541,2024,Kayamkulam Floating Solar Plant
2121,20241021,28.27,81.47,3.06,2.06,4.9418,2024,Kayamkulam Floating Solar Plant
2122,20241022,28.05,82.37,5.45,2.03,5.6494,2024,Kayamkulam Floating Solar Plant
2123,20241023,27.94,83.72,13.55,2.79,5.0419,2024,Kayamkulam Floating Solar Plant
2124,20241024,27.78,83.71,12.86,2.1,3.8525,2024,Kayamkulam Floating Solar Plant
2125,20241025,28.29,83.6,18.79,3.36,2.6825,2024,Kayamkulam Floating Solar Plant
2126,20241026,28.01,83.49,8.77,2.99,5.3263,2024,Kayamkulam Floating Solar Plant
2127,20241027,27.86,86.3,10.75,3.74,5.5982,2024,Kayamkulam Floating Solar Plant
2128,20241028,27.85,83.92,7.32,2.86,5.5848,2024,Kayamkulam Floating Solar Plant
2129,20241029,28.21,80.78,2.3,3.85,5.4698,2024,Kayamkulam Floating Solar Plant
2130,20241030,28.54,79.85,0.15,3.29,5.849,2024,Kayamkulam Floating Solar Plant
2131,20241031,28.59,81.63,2.39,3.05,5.3186,2024,Kayamkulam Floating Solar Plant
2132,20241101,28.25,81.2,4.21,2.87,4.667,2024,Kayamkulam Floating Solar Plant
2133,20241102,27.41,81.77,64.56,2.88,4.8226,2024,Kayamkulam Floating Solar Plant
2134,20241103,27.76,80.98,3.23,2.17,5.6527,2024,Kayamkulam Floating Solar Plant
2135,20241104,27.58,79.09,10.88,2.84,5.3856,2024,Kayamkulam Floating Solar Plant
2136,20241105,28.09,73.02,7.63,1.58,6.0115,2024,Kayamkulam Floating Solar Plant
2137,20241106,28.29,73.79,1.18,1.8,5.2634,2024,Kayamkulam Floating Solar Plant
2138,20241107,28.66,77.35,1.81,2.56,4.9858,2024,Kayamkulam Floating Solar Plant
2139,20241108,28.71,79.1,26.62,2.02,3.9996,2024,Kayamkulam Floating Solar Plant
2140,20241109,27.4,85.9,19.79,2.2,5.8656,2024,Kayamkulam Floating Solar Plant
2141,20241110,28.47,75.93,0.78,2.1,6.174,2024,Kayamkulam Floating Solar Plant
2142,20241111,28.57,75.4,0.58,2.11,5.4941,2024,Kayamkulam Floating Solar Plant
2143,20241112,28.3,79.35,2.07,2.64,5.1751,2024,Kayamkulam Floating Solar Plant
2144,20241113,28.49,77.64,1.87,1.54,4.4436,2024,Kayamkulam Floating Solar Plant
2145,20241114,27.91,82.51,6.74,1.66,4.7069,2024,Kayamkulam Floating Solar Plant
2146,20241115,28.33,76.62,13.94,1.09,3.293,2024,Kayamkulam Floating Solar Plant
2147,20241116,28.7,74.68,5.54,1.02,5.5848,2024,Kayamkulam Floating Solar Plant
2148,20241117,29.18,75.18,1.78,1.62,5.8798,2024,Kayamkulam Floating Solar Plant
2149,20241118,28.68,79.82,4.03,3.69,4.8667,2024,Kayamkulam Floating Solar Plant
2150,20241119,28.47,77.47,9.77,2.54,4.5497,2024,Kayamkulam Floating Solar Plant
2151,20241120,28.0,75.56,0.87,2.28,2.5709,2024,Kayamkulam Floating Solar Plant
2152,20241121,28.01,76.1,0.55,1.77,3.7853,2024,Kayamkulam Floating Solar Plant
2153,20241122,27.82,78.64,1.34,3.19,5.136,2024,Kayamkulam Floating Solar Plant
2154,20241123,27.43,79.26,1.45,1.94,4.9469,2024,Kayamkulam Floating Solar Plant
2155,20241124,28.5,73.62,0.56,1.43,5.2817,2024,Kayamkulam Floating Solar Plant
2156,20241125,28.42,71.7,0.17,1.24,4.5406,2024,Kayamkulam Floating Solar Plant
2157,20241126,27.53,77.9,2.23,2.12,2.3794,2024,Kayamkulam Floating Solar Plant
2158,20241127,27.89,76.02,2.84,2.31,2.2963,2024,Kayamkulam Floating Solar Plant
2159,20241128,28.49,80.29,4.22,2.81,3.5674,2024,Kayamkulam Floating Solar Plant
2160,20241129,28.63,77.83,4.9,3.6,4.1484,2024,Kayamkulam Floating Solar Plant
2161,20241130,28.52,80.4,11.51,5.59,3.0314,2024,Kayamkulam Floating Solar Plant
2162,20241201,28.53,81.23,14.53,7.1,2.6124,2024,Kayamkulam Floating Solar Plant
2163,20241202,28.39,78.35,14.07,6.94,2.1218,2024,Kayamkulam Floating Solar Plant
2164,20241203,28.25,72.33,1.97,3.79,4.6406,2024,Kayamkulam Floating Solar Plant
2165,20241204,28.05,74.48,1.45,2.67,3.6574,2024,Kayamkulam Floating Solar Plant
2166,20241205,28.0,78.47,1.59,2.36,3.4886,2024,Kayamkulam Floating Solar Plant
2167,20241206,28.42,77.6,0.87,2.07,5.7818,2024,Kayamkulam Floating Solar Plant
2168,20241207,27.86,81.51,2.15,1.98,5.7014,2024,Kayamkulam Floating Solar Plant
2169,20241208,28.15,77.32,0.93,1.53,5.5066,2024,Kayamkulam Floating Solar Plant
2170,20241209,28.27,75.95,0.66,1.66,5.3371,2024,Kayamkulam Floating Solar Plant
2171,20241210,27.96,76.98,1.22,1.8,4.7558,2024,Kayamkulam Floating Solar Plant
2172,20241211,28.76,73.81,0.52,1.28,5.003,2024,Kayamkulam Floating Solar Plant
2173,20241212,28.16,75.15,5.85,1.18,2.0117,2024,Kayamkulam Floating Solar Plant
2174,20241213,27.67,82.15,21.96,3.56,1.8967,2024,Kayamkulam Floating Solar Plant
2175,20241214,27.6,84.35,11.35,5.1,3.169,2024,Kayamkulam Floating Solar Plant
2176,20241215,28.2,71.16,0.26,2.9,5.7401,2024,Kayamkulam Floating Solar Plant
2177,20241216,28.26,70.94,0.48,2.22,5.5435,2024,Kayamkulam Floating Solar Plant
2178,20241217,27.97,75.41,0.17,2.05,4.9584,2024,Kayamkulam Floating Solar Plant
2179,20241218,28.5,78.28,0.02,2.66,5.5262,2024,Kayamkulam Floating Solar Plant
2180,20241219,28.64,76.4,0.06,2.58,5.3957,2024,Kayamkulam Floating Solar Plant
2181,20241220,28.44,80.29,0.05,3.44,5.7204,2024,Kayamkulam Floating Solar Plant
2182,20241221,28.17,83.14,0.04,4.6,4.9747,2024,Kayamkulam Floating Solar Plant
2183,20241222,28.17,80.19,0.16,5.01,5.3659,2024,Kayamkulam Floating Solar Plant
2184,20241223,27.71,72.02,0.04,3.15,6.1349,2024,Kayamkulam Floating Solar Plant
2185,20241224,27.51,67.26,0.0,2.19,5.9626,2024,Kayamkulam Floating Solar Plant
2186,20241225,27.47,73.39,0.01,3.09,5.863,2024,Kayamkulam Floating Solar Plant
2187,20241226,27.89,77.44,0.07,2.65,5.8423,2024,Kayamkulam Floating Solar Plant
2188,20241227,28.38,76.62,1.07,1.65,5.2858,2024,Kayamkulam Floating Solar Plant
